stock_code,short_name,listed_legal_full_name,official_list_name,list_year,event_type,candidate_basis,review_status,leading_firm_direct_match,exchange_source_url,moa_source_url
002385,大北农,北京大北农科技集团股份有限公司,宁夏大北农科技实业有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002385,大北农,北京大北农科技集团股份有限公司,新乡市大北农农牧有限责任公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002385,大北农,北京大北农科技集团股份有限公司,宁夏大北农科技实业有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002385,大北农,北京大北农科技集团股份有限公司,新乡市大北农农牧有限责任公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002385,大北农,北京大北农科技集团股份有限公司,宁夏大北农科技实业有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002385,大北农,北京大北农科技集团股份有限公司,新乡市大北农农牧有限责任公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002431,ST棕榈,棕榈生态城镇发展股份有限公司,棕榈园林股份有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002501,*ST利源,吉林利源精制股份有限公司,阳信亿利源清真肉类有限公司,2021,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002501,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
002515,金字火腿,金字火腿股份有限公司,金华金字火腿有限公司,2021,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002515,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
002567,唐人神,唐人神集团股份有限公司,辽宁唐人神曙光农牧集团有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002567,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002570,贝因美,贝因美股份有限公司,黑龙江贝因美乳业有限公司,2020,replacement,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002570,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002570,贝因美,贝因美股份有限公司,黑龙江贝因美乳业有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002570,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002582,好想你,好想你健康食品股份有限公司,好想你枣业股份有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002582,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002630,*ST华西,华西能源工业股份有限公司,陕西华西牧业有限责任公司,2021,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002630,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
002679,福建金森,福建金森林业股份有限公司,福建省永安林业（集团）股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.615，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002679,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002679,福建金森,福建金森林业股份有限公司,福建省永安林业（集团）股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.615，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002679,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002695,煌上煌,江西煌上煌集团食品股份有限公司,煌上煌集团有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002695,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002695,煌上煌,江西煌上煌集团食品股份有限公司,煌上煌集团有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002695,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002695,煌上煌,江西煌上煌集团食品股份有限公司,煌上煌集团有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002695,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002695,煌上煌,江西煌上煌集团食品股份有限公司,煌上煌集团有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002695,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002696,百洋股份,百洋产业投资集团股份有限公司,百洋水产集团股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.600，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002696,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002696,百洋股份,百洋产业投资集团股份有限公司,西藏农牧产业投资集团有限公司,2019,recognition,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002696,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
002696,百洋股份,百洋产业投资集团股份有限公司,西藏农牧产业投资集团有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002696,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002702,海欣食品,海欣食品股份有限公司,海通食品集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002702,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002702,海欣食品,海欣食品股份有限公司,海通食品集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002702,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002702,海欣食品,海欣食品股份有限公司,海通食品集团有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002702,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002702,海欣食品,海欣食品股份有限公司,海通食品集团有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002702,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002714,牧原股份,牧原食品集团股份有限公司,牧原食品股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=1.000，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002714,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002714,牧原股份,牧原食品集团股份有限公司,牧原食品股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=1.000，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002714,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002714,牧原股份,牧原食品集团股份有限公司,牧原食品股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=1.000，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002714,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002714,牧原股份,牧原食品集团股份有限公司,牧原食品股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=1.000，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002714,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002719,ST麦趣,麦趣尔集团股份有限公司,新疆麦趣尔集团有限责任公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002719,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002726,ST龙大,山东龙大美食股份有限公司,龙大食品集团有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002726,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002726,ST龙大,山东龙大美食股份有限公司,龙大食品集团有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002726,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002726,ST龙大,山东龙大美食股份有限公司,龙大食品集团有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002726,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002726,ST龙大,山东龙大美食股份有限公司,龙大食品集团有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002726,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002746,仙坛股份,山东仙坛集团股份有限公司,山东仙坛股份有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002746,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002746,仙坛股份,山东仙坛集团股份有限公司,山东仙坛股份有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002746,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002746,仙坛股份,山东仙坛集团股份有限公司,山东仙坛股份有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002746,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002746,仙坛股份,山东仙坛集团股份有限公司,山东仙坛股份有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002746,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002982,湘佳股份,湖南湘佳牧业股份有限公司,湖南湘窖酒业有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002982,湘佳股份,湖南湘佳牧业股份有限公司,湖南湘窖酒业有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002982,湘佳股份,湖南湘佳牧业股份有限公司,湖南南山牧业有限公司,2019,recognition,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
002982,湘佳股份,湖南湘佳牧业股份有限公司,湖南湘窖酒业有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002982,湘佳股份,湖南湘佳牧业股份有限公司,湖南德农牧业集团有限公司,2021,recognition,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
002982,湘佳股份,湖南湘佳牧业股份有限公司,湖南湘纯农业科技有限公司,2021,recognition,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
002982,湘佳股份,湖南湘佳牧业股份有限公司,湖南南山牧业有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002982,湘佳股份,湖南湘佳牧业股份有限公司,湖南湘窖酒业有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002991,甘源食品,甘源食品股份有限公司,广源食品股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002991,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300094,国联水产,湛江国联水产开发股份有限公司,湛江港洋水产有限公司,2019,recognition,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300094,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
300094,国联水产,湛江国联水产开发股份有限公司,湛江港洋水产有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300094,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300106,西部牧业,新疆西部牧业股份有限公司,新疆果业集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.600，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300106,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300106,西部牧业,新疆西部牧业股份有限公司,新疆西域种业股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300106,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300106,西部牧业,新疆西部牧业股份有限公司,新疆果业集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.600，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300106,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300106,西部牧业,新疆西部牧业股份有限公司,新疆天莱牧业集团有限责任公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300106,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300106,西部牧业,新疆西部牧业股份有限公司,新疆果业集团有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.600，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300106,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300106,西部牧业,新疆西部牧业股份有限公司,新疆西部银力棉业（集团）有限责任公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.714，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300106,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300106,西部牧业,新疆西部牧业股份有限公司,新疆天莱牧业集团有限责任公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300106,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300106,西部牧业,新疆西部牧业股份有限公司,新疆西部银力棉业（集团）有限责任公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.714，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300106,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300119,瑞普生物,瑞普生物股份有限公司,天津瑞普生物技术股份有限公司,2021,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300119,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
300138,晨光生物,晨光生物科技集团股份有限公司,晨光生物科技集团腾冲有限公司,2021,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300138,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
300138,晨光生物,晨光生物科技集团股份有限公司,晨光生物科技集团莎车有限公司,2021,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300138,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
300143,盈康生命,盈康生命科技股份有限公司,青海康普生物科技股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300143,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300143,盈康生命,盈康生命科技股份有限公司,青海康普生物科技股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300143,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300143,盈康生命,盈康生命科技股份有限公司,辽宁全康生物科技集团有限责任公司,2019,recognition,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300143,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
300143,盈康生命,盈康生命科技股份有限公司,通化康元生物科技有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300143,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300143,盈康生命,盈康生命科技股份有限公司,青海康普生物科技股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300143,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300143,盈康生命,盈康生命科技股份有限公司,通化康元生物科技有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300143,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300143,盈康生命,盈康生命科技股份有限公司,青海康普生物科技股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300143,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300189,神农种业,海南神农种业科技股份有限公司,河南滑丰种业科技有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.625，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300189,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300189,神农种业,海南神农种业科技股份有限公司,海南神农大丰种业科技股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.889，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300189,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300189,神农种业,海南神农种业科技股份有限公司,河南滑丰种业科技有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.625，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300189,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300189,神农种业,海南神农种业科技股份有限公司,海南神农基因科技股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300189,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300189,神农种业,海南神农种业科技股份有限公司,海南神农科技股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.857，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300189,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300189,神农种业,海南神农种业科技股份有限公司,江苏神农大丰种业科技有限公司,2023,replacement,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300189,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300189,神农种业,海南神农种业科技股份有限公司,海南神农科技股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.857，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300189,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300189,神农种业,海南神农种业科技股份有限公司,神农科技集团有限公司,2023,replacement,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300189,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
