stock_code,exchange,current_short_name,org_id,announcement_id,announcement_title,announcement_sec_name,announcement_date,pdf_url,query_keyword,query_period,retrieved_date,review_status
002086,深圳证券交易所,东方海洋,9900001344,1216943068,关于公司股票被实行其他风险警示相关事项的进展公告,*ST东洋,2023-05-30,https://static.cninfo.com.cn/finalpage/2023-05-31/1216943068.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002086,深圳证券交易所,东方海洋,9900001344,1217167182,关于公司股票被实行其他风险警示相关事项的进展公告,*ST东洋,2023-06-29,https://static.cninfo.com.cn/finalpage/2023-06-30/1217167182.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002086,深圳证券交易所,东方海洋,9900001344,1217416500,关于公司股票被实行其他风险警示相关事项的进展公告,*ST东洋,2023-07-28,https://static.cninfo.com.cn/finalpage/2023-07-29/1217416500.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002086,深圳证券交易所,东方海洋,9900001344,1217698425,关于公司股票被实行其他风险警示相关事项的进展公告,*ST东洋,2023-08-29,https://static.cninfo.com.cn/finalpage/2023-08-30/1217698425.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002086,深圳证券交易所,东方海洋,9900001344,1217982352,关于公司股票被实行其他风险警示相关事项的进展公告,*ST东洋,2023-09-28,https://static.cninfo.com.cn/finalpage/2023-09-29/1217982352.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002086,深圳证券交易所,东方海洋,9900001344,1218201924,关于公司股票被实行其他风险警示相关事项的进展公告,*ST东洋,2023-10-30,https://static.cninfo.com.cn/finalpage/2023-10-31/1218201924.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002086,深圳证券交易所,东方海洋,9900001344,1218434555,关于公司股票被叠加实施退市风险警示的公告,*ST东洋,2023-11-24,https://static.cninfo.com.cn/finalpage/2023-11-25/1218434555.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002086,深圳证券交易所,东方海洋,9900001344,1218480022,关于公司股票被实行其他风险警示相关事项的进展公告,*ST东洋,2023-11-29,https://static.cninfo.com.cn/finalpage/2023-11-30/1218480022.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002086,深圳证券交易所,东方海洋,9900001344,1218769998,关于公司股票被实行其他风险警示相关事项的进展公告,*ST东洋,2023-12-29,https://static.cninfo.com.cn/finalpage/2023-12-30/1218769998.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002086,深圳证券交易所,东方海洋,9900001344,1218769999,关于申请撤销公司股票因重整而被实施的退市风险警示暨继续被实施退市风险警示及其他风险警示的公告,*ST东洋,2023-12-29,https://static.cninfo.com.cn/finalpage/2023-12-30/1218769999.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002157,深圳证券交易所,正邦科技,9900003434,1200558690,关于2012年公司债券风险警示公告,正邦科技,2015-01-19,https://static.cninfo.com.cn/finalpage/2015-01-20/1200558690.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002157,深圳证券交易所,正邦科技,9900003434,1215639678,关于公司股票可能被实施退市风险警示的提示性公告,正邦科技,2023-01-17,https://static.cninfo.com.cn/finalpage/2023-01-18/1215639678.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002157,深圳证券交易所,正邦科技,9900003434,1215964172,关于公司股票可能被实施退市风险警示的提示性公告,正邦科技,2023-02-24,https://static.cninfo.com.cn/finalpage/2023-02-25/1215964172.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002157,深圳证券交易所,正邦科技,9900003434,1216218613,关于公司股票可能被实施退市风险警示的提示性公告,正邦科技,2023-03-24,https://static.cninfo.com.cn/finalpage/2023-03-25/1216218613.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002157,深圳证券交易所,正邦科技,9900003434,1216705288,关于公司股票交易被实行退市风险警示暨停牌的公告,正邦科技,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216705288.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002157,深圳证券交易所,正邦科技,9900003434,1217348496,关于法院裁定受理公司重整及指定管理人暨公司股票交易将被叠加实施退市风险警示的公告,*ST 正邦,2023-07-20,https://static.cninfo.com.cn/finalpage/2023-07-21/1217348496.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002157,深圳证券交易所,正邦科技,9900003434,1218657512,关于申请撤销公司股票因重整而被实施退市风险警示暨继续被实施退市风险警示的公告,*ST 正邦,2023-12-18,https://static.cninfo.com.cn/finalpage/2023-12-19/1218657512.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002157,深圳证券交易所,正邦科技,9900003434,1218719947,关于撤销公司股票因重整而被实施退市风险警示暨继续被实施退市风险警示的公告,*ST 正邦,2023-12-25,https://static.cninfo.com.cn/finalpage/2023-12-26/1218719947.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,61996973,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-01-08,https://static.cninfo.com.cn/finalpage/2013-01-08/61996973.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,62107801,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-02-04,https://static.cninfo.com.cn/finalpage/2013-02-05/62107801.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,62179695,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-03-04,https://static.cninfo.com.cn/finalpage/2013-03-05/62179695.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,62321074,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-04-02,https://static.cninfo.com.cn/finalpage/2013-04-03/62321074.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,62416533,关于股票交易继续实施退市风险警示的公告,*ST大地,2013-04-23,https://static.cninfo.com.cn/finalpage/2013-04-24/62416533.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,62469765,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-05-07,https://static.cninfo.com.cn/finalpage/2013-05-08/62469765.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,62561948,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-06-05,https://static.cninfo.com.cn/finalpage/2013-06-06/62561948.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,62772680,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-07-04,https://static.cninfo.com.cn/finalpage/2013-07-05/62772680.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,62907887,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-08-05,https://static.cninfo.com.cn/finalpage/2013-08-06/62907887.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,63039157,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-09-02,https://static.cninfo.com.cn/finalpage/2013-09-03/63039157.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,63126673,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-10-07,https://static.cninfo.com.cn/finalpage/2013-10-08/63126673.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,63238097,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-11-04,https://static.cninfo.com.cn/finalpage/2013-11-05/63238097.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,63335389,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2013-12-03,https://static.cninfo.com.cn/finalpage/2013-12-04/63335389.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,63450333,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2014-01-03,https://static.cninfo.com.cn/finalpage/2014-01-04/63450333.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,63557734,关于为撤销退市风险警示采取的措施及有关工作进展情况的公告,*ST大地,2014-02-10,https://static.cninfo.com.cn/finalpage/2014-02-11/63557734.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,63581899,关于申请撤销退市风险警示处理的公告,*ST大地,2014-02-17,https://static.cninfo.com.cn/finalpage/2014-02-18/63581899.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,63632730,关于撤销退市风险警示的提示性公告,*ST大地,2014-03-03,https://static.cninfo.com.cn/finalpage/2014-03-04/63632730.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,1206090426,关于公司股票交易被实施退市风险警示的公告,云投生态,2019-04-24,https://static.cninfo.com.cn/finalpage/2019-04-25/1206090426.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,1207877514,关于申请撤销退市风险警示并可能被实施其他风险警示的公告,*ST云投,2020-05-29,https://static.cninfo.com.cn/finalpage/2020-05-30/1207877514.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,1207889369,关于股票撤销退市风险警示并被实施其他风险警示的公告,*ST云投,2020-06-02,https://static.cninfo.com.cn/finalpage/2020-06-03/1207889369.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,1209860443,关于股票交易继续被实施其他风险警示的公告,ST云投,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209860443.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,1213109170,关于股票交易继续被实施其他风险警示的公告,ST云投,2022-04-25,https://static.cninfo.com.cn/finalpage/2022-04-26/1213109170.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002200,深圳证券交易所,交投生态,9900003907,1216628966,关于股票交易继续被实施其他风险警示的公告,ST交投,2023-04-26,https://static.cninfo.com.cn/finalpage/2023-04-27/1216628966.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002234,深圳证券交易所,民和股份,9900004604,63870312,关于公司股票交易实行退市风险警示的公告,民和股份,2014-04-20,https://static.cninfo.com.cn/finalpage/2014-04-21/63870312.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002234,深圳证券交易所,民和股份,9900004604,1200718876,关于申请公司股票撤销退市风险警示的公告,*ST民和,2015-03-19,https://static.cninfo.com.cn/finalpage/2015-03-20/1200718876.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002234,深圳证券交易所,民和股份,9900004604,1200780212,关于公司股票撤销退市风险警示的提示性公告,*ST民和,2015-04-01,https://static.cninfo.com.cn/finalpage/2015-04-02/1200780212.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002321,深圳证券交易所,华英农业,9900009334,1209860413,关于公司股票交易被实行退市风险警示且实行其他风险警示暨停牌的公告,华英农业,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209860413.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002321,深圳证券交易所,华英农业,9900009334,1211439199,关于公司股票被叠加实施其他风险警示的公告,*ST华英,2021-10-31,https://static.cninfo.com.cn/finalpage/2021-11-01/1211439199.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002321,深圳证券交易所,华英农业,9900009334,1211665632,关于公司股票被叠加实施退市风险警示的公告（2021-072）,*ST华英,2021-11-21,https://static.cninfo.com.cn/finalpage/2021-11-22/1211665632.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002321,深圳证券交易所,华英农业,9900009334,1212944977,关于申请撤销因触及规范类强制退市之情形而被实施的退市风险警示暨公司股票交易继续被实施退市风险警示及其他风险警示的提示性公告,*ST华英,2022-04-15,https://static.cninfo.com.cn/finalpage/2022-04-16/1212944977.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002321,深圳证券交易所,华英农业,9900009334,1213174323,关于撤销相关风险警示情形暨继续被实施退市风险警示和其他风险警示的公告,*ST华英,2022-04-27,https://static.cninfo.com.cn/finalpage/2022-04-28/1213174323.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002321,深圳证券交易所,华英农业,9900009334,1213266593,关于申请撤销退市风险警示及因大股东占用资金引起的其他风险警示并继续实施其他风险警示的公告,*ST华英,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213266593.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002321,深圳证券交易所,华英农业,9900009334,1213807076,关于公司股票撤销退市风险警示并继续实施其他风险警示暨临时停牌的公告,*ST华英,2022-06-23,https://static.cninfo.com.cn/finalpage/2022-06-24/1213807076.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002321,深圳证券交易所,华英农业,9900009334,1216419841,关于申请撤销其他风险警示的公告,ST华英,2023-04-14,https://static.cninfo.com.cn/finalpage/2023-04-15/1216419841.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002321,深圳证券交易所,华英农业,9900009334,1216994176,关于撤销其他风险警示暨停复牌的公告,ST华英,2023-06-05,https://static.cninfo.com.cn/finalpage/2023-06-06/1216994176.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002447,深圳证券交易所,,9900013370,1207687233,关于公司股票交易被实行退市风险警示的公告,晨鑫科技,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207687233.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002447,深圳证券交易所,,9900013370,1209418823,关于公司股票交易继续被实施退市风险警示的公告,*ST晨鑫,2021-03-19,https://static.cninfo.com.cn/finalpage/2021-03-20/1209418823.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002477,深圳证券交易所,,9900014450,1206091348,关于股票交易实行退市风险警示的公告,雏鹰农牧,2019-04-24,https://static.cninfo.com.cn/finalpage/2019-04-25/1206091348.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002477,深圳证券交易所,,9900014450,1206118960,联合信用评级有限公司关于公司股票交易实行退市风险警示的关注公告,*ST雏鹰,2019-04-26,https://static.cninfo.com.cn/finalpage/2019-04-27/1206118960.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1205525691,湖南启元律师事务所关于公司是否存在其他风险警示事项之专项核查意见,加加食品,2018-10-23,https://static.cninfo.com.cn/finalpage/2018-10-24/1205525691.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1207783183,关于公司股票交易可能被实施其他风险警示的提示性公告,加加食品,2020-05-12,https://static.cninfo.com.cn/finalpage/2020-05-13/1207783183.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1207919359,关于公司股票被实行其他风险警示的公告,加加食品,2020-06-11,https://static.cninfo.com.cn/finalpage/2020-06-12/1207919359.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1208465016,关于申请撤销公司股票其他风险警示的公告,ST加加,2020-09-21,https://static.cninfo.com.cn/finalpage/2020-09-22/1208465016.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1208465017,独立董事关于向深圳证券交易所申请撤销公司股票其他风险警示的独立意见,ST加加,2020-09-21,https://static.cninfo.com.cn/finalpage/2020-09-22/1208465017.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1208465019,湖南启元律师事务所关于公司申请撤销其他风险警示的法律意见书,ST加加,2020-09-21,https://static.cninfo.com.cn/finalpage/2020-09-22/1208465019.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1208465020,关于撤销公司股票其他风险警示的申请,ST加加,2020-09-21,https://static.cninfo.com.cn/finalpage/2020-09-22/1208465020.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1208465022,中汇会计师事务所（特殊普通合伙）《关于对加加食品集团股份有限公司的申请撤销公司股票其他风险警示》的专项意见,ST加加,2020-09-21,https://static.cninfo.com.cn/finalpage/2020-09-22/1208465022.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1209207940,关于公司股票被实施其他风险警示相关事项的进展公告,ST加加,2021-01-28,https://static.cninfo.com.cn/finalpage/2021-01-29/1209207940.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1209309726,关于公司股票被实施其他风险警示相关事项的进展公告,ST加加,2021-02-26,https://static.cninfo.com.cn/finalpage/2021-02-27/1209309726.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1209484374,关于公司股票被实施其他风险警示相关事项的进展公告,ST加加,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209484374.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1209871199,关于公司股票被实施其他风险警示相关事项的进展公告,ST加加,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209871199.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1210121640,关于公司股票被实施其他风险警示相关事项的进展公告,ST加加,2021-05-28,https://static.cninfo.com.cn/finalpage/2021-05-29/1210121640.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1210365206,关于公司股票被实施其他风险警示相关事项的进展公告,ST加加,2021-06-29,https://static.cninfo.com.cn/finalpage/2021-06-30/1210365206.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1210573029,独立董事关于向深圳证券交易所申请撤销公司股票其他风险警示的独立意见,ST加加,2021-07-26,https://static.cninfo.com.cn/finalpage/2021-07-27/1210573029.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1210573030,中汇会计师事务所关于加加食品集团股份有限公司申请撤销股票其他风险警示的专项意见,ST加加,2021-07-26,https://static.cninfo.com.cn/finalpage/2021-07-27/1210573030.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1210573031,湖南启元律师事务所关于加加食品集团股份有限公司申请撤销其他风险警示的法律意见,ST加加,2021-07-26,https://static.cninfo.com.cn/finalpage/2021-07-27/1210573031.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002650,深圳证券交易所,ST加加,9900021914,1210573032,关于公司股票撤销其他风险警示暨停复牌公告,ST加加,2021-07-26,https://static.cninfo.com.cn/finalpage/2021-07-27/1210573032.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1201329353,股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2015-07-21,https://static.cninfo.com.cn/finalpage/2015-07-22/1201329353.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1201467809,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2015-08-20,https://static.cninfo.com.cn/finalpage/2015-08-21/1201467809.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1201613489,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2015-09-18,https://static.cninfo.com.cn/finalpage/2015-09-19/1201613489.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1201708654,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2015-10-19,https://static.cninfo.com.cn/finalpage/2015-10-20/1201708654.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1201777856,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2015-11-18,https://static.cninfo.com.cn/finalpage/2015-11-19/1201777856.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1201844114,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2015-12-17,https://static.cninfo.com.cn/finalpage/2015-12-18/1201844114.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1201923114,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2016-01-18,https://static.cninfo.com.cn/finalpage/2016-01-19/1201923114.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1201986024,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2016-02-18,https://static.cninfo.com.cn/finalpage/2016-02-19/1201986024.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1202054655,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2016-03-17,https://static.cninfo.com.cn/finalpage/2016-03-18/1202054655.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1202202621,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2016-04-19,https://static.cninfo.com.cn/finalpage/2016-04-20/1202202621.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1202328514,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2016-05-18,https://static.cninfo.com.cn/finalpage/2016-05-19/1202328514.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1202374237,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2016-06-17,https://static.cninfo.com.cn/finalpage/2016-06-18/1202374237.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002679,深圳证券交易所,福建金森,9900022738,1202477182,关于股票存在被实施退市风险警示及暂停上市风险的提示性公告,福建金森,2016-07-15,https://static.cninfo.com.cn/finalpage/2016-07-16/1202477182.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002719,深圳证券交易所,ST麦趣,9900023119,1207687740,关于公司股票被实施退市风险警示暨停牌的公告,麦趣尔,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207687740.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002719,深圳证券交易所,ST麦趣,9900023119,1209402901,关于申请撤销对公司股票交易实施退市风险警示的公告,*ST麦趣,2021-03-17,https://static.cninfo.com.cn/finalpage/2021-03-18/1209402901.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
002719,深圳证券交易所,ST麦趣,9900023119,1211934918,关于股票撤销退市风险警示暨停牌的公告,*ST麦趣,2021-12-16,https://static.cninfo.com.cn/finalpage/2021-12-17/1211934918.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
300313,深圳证券交易所,天山生物,9900021985,1209817663,关于公司股票被实施其他风险警示暨公司股票停牌的提示性公告,天山生物,2021-04-26,https://static.cninfo.com.cn/finalpage/2021-04-27/1209817663.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
300313,深圳证券交易所,天山生物,9900021985,1212308723,关于公司股票交易可能被实施退市风险警示的提示性公告,ST天山,2022-01-28,https://static.cninfo.com.cn/finalpage/2022-01-29/1212308723.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
300313,深圳证券交易所,天山生物,9900021985,1212854741,关于公司股票交易可能被实施退市风险警示的第二次风险提示性公告,ST天山,2022-04-08,https://static.cninfo.com.cn/finalpage/2022-04-09/1212854741.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
300313,深圳证券交易所,天山生物,9900021985,1212974273,关于公司股票交易可能被实施退市风险警示的第三次风险提示性公告,ST天山,2022-04-19,https://static.cninfo.com.cn/finalpage/2022-04-20/1212974273.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
300313,深圳证券交易所,天山生物,9900021985,1213145464,关于公司股票继续被实施其他风险警示的公告,ST天山,2022-04-26,https://static.cninfo.com.cn/finalpage/2022-04-27/1213145464.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
300313,深圳证券交易所,天山生物,9900021985,1215683894,关于公司股票交易可能被实施退市风险警示的提示性公告-定稿,ST天山,2023-01-20,https://static.cninfo.com.cn/finalpage/2023-01-21/1215683894.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
300313,深圳证券交易所,天山生物,9900021985,1216368147,关于公司股票交易可能被实施退市风险警示的第二次风险提示性公告,ST天山,2023-04-10,https://static.cninfo.com.cn/finalpage/2023-04-11/1216368147.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期
