stock_code,year,listed_legal_full_name,exchange,short_name,list_date,official_name_evidence,evidence_event_year,evidence_event_type,moa_source_url,source_url,identity_source_url,identity_basis,listed_by_year_end,leading_firm_it_candidate,final_status
002234,2021,山东民和牧业股份有限公司,深圳证券交易所,民和股份,2008-05-16,山东民和牧业股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002234,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002234,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002234,2022,山东民和牧业股份有限公司,深圳证券交易所,民和股份,2008-05-16,山东民和牧业股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002234,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002234,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002234,2023,山东民和牧业股份有限公司,深圳证券交易所,民和股份,2008-05-16,山东民和牧业股份有限公司,2023,monitor_pass,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002234,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002234,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002286,2018,保龄宝生物股份有限公司,深圳证券交易所,保龄宝,2009-08-28,保龄宝生物股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002286,2019,保龄宝生物股份有限公司,深圳证券交易所,保龄宝,2009-08-28,保龄宝生物股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002286,2020,保龄宝生物股份有限公司,深圳证券交易所,保龄宝,2009-08-28,保龄宝生物股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002286,2021,保龄宝生物股份有限公司,深圳证券交易所,保龄宝,2009-08-28,保龄宝生物股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002286,2022,保龄宝生物股份有限公司,深圳证券交易所,保龄宝,2009-08-28,保龄宝生物股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002286,2023,保龄宝生物股份有限公司,深圳证券交易所,保龄宝,2009-08-28,保龄宝生物股份有限公司,2023,monitor_pass,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002286,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002311,2014,广东海大集团股份有限公司,深圳证券交易所,海大集团,2009-11-27,广东海大集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002311,2015,广东海大集团股份有限公司,深圳证券交易所,海大集团,2009-11-27,广东海大集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002311,2018,广东海大集团股份有限公司,深圳证券交易所,海大集团,2009-11-27,广东海大集团股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002311,2019,广东海大集团股份有限公司,深圳证券交易所,海大集团,2009-11-27,广东海大集团股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002311,2020,广东海大集团股份有限公司,深圳证券交易所,海大集团,2009-11-27,广东海大集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002311,2021,广东海大集团股份有限公司,深圳证券交易所,海大集团,2009-11-27,广东海大集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002311,2022,广东海大集团股份有限公司,深圳证券交易所,海大集团,2009-11-27,广东海大集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002311,2023,广东海大集团股份有限公司,深圳证券交易所,海大集团,2009-11-27,广东海大集团股份有限公司,2023,monitor_pass,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002321,2014,河南华英农业发展股份有限公司,深圳证券交易所,华英农业,2009-12-16,河南华英农业发展股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002321,2015,河南华英农业发展股份有限公司,深圳证券交易所,华英农业,2009-12-16,河南华英农业发展股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002321,2018,河南华英农业发展股份有限公司,深圳证券交易所,华英农业,2009-12-16,河南华英农业发展股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002321,2019,河南华英农业发展股份有限公司,深圳证券交易所,华英农业,2009-12-16,河南华英农业发展股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002321,2020,河南华英农业发展股份有限公司,深圳证券交易所,华英农业,2009-12-16,河南华英农业发展股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002321,2021,河南华英农业发展股份有限公司,深圳证券交易所,华英农业,2009-12-16,河南华英农业发展股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002321,2022,河南华英农业发展股份有限公司,深圳证券交易所,华英农业,2009-12-16,河南华英农业发展股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002321,2023,河南华英农业发展股份有限公司,深圳证券交易所,华英农业,2009-12-16,河南华英农业发展股份有限公司,2023,monitor_pass,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002329,2018,皇氏集团股份有限公司,深圳证券交易所,皇氏集团,2010-01-06,皇氏集团股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002329,2019,皇氏集团股份有限公司,深圳证券交易所,皇氏集团,2010-01-06,皇氏集团股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002329,2020,皇氏集团股份有限公司,深圳证券交易所,皇氏集团,2010-01-06,皇氏集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002329,2021,皇氏集团股份有限公司,深圳证券交易所,皇氏集团,2010-01-06,皇氏集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002329,2022,皇氏集团股份有限公司,深圳证券交易所,皇氏集团,2010-01-06,皇氏集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002329,2023,皇氏集团股份有限公司,深圳证券交易所,皇氏集团,2010-01-06,皇氏集团股份有限公司,2023,monitor_pass,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002385,2014,北京大北农科技集团股份有限公司,深圳证券交易所,大北农,2010-04-09,北京大北农科技集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002385,2015,北京大北农科技集团股份有限公司,深圳证券交易所,大北农,2010-04-09,北京大北农科技集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002385,2018,北京大北农科技集团股份有限公司,深圳证券交易所,大北农,2010-04-09,北京大北农科技集团股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002385,2019,北京大北农科技集团股份有限公司,深圳证券交易所,大北农,2010-04-09,北京大北农科技集团股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002385,2020,北京大北农科技集团股份有限公司,深圳证券交易所,大北农,2010-04-09,北京大北农科技集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002385,2021,北京大北农科技集团股份有限公司,深圳证券交易所,大北农,2010-04-09,北京大北农科技集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002385,2022,北京大北农科技集团股份有限公司,深圳证券交易所,大北农,2010-04-09,北京大北农科技集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002385,2023,北京大北农科技集团股份有限公司,深圳证券交易所,大北农,2010-04-09,北京大北农科技集团股份有限公司,2023,monitor_pass,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002390,2014,贵州信邦制药股份有限公司,深圳证券交易所,信邦制药,2010-04-16,贵州信邦制药股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002390,2015,贵州信邦制药股份有限公司,深圳证券交易所,信邦制药,2010-04-16,贵州信邦制药股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002390,2018,贵州信邦制药股份有限公司,深圳证券交易所,信邦制药,2010-04-16,贵州信邦制药股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002390,2019,贵州信邦制药股份有限公司,深圳证券交易所,信邦制药,2010-04-16,贵州信邦制药股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002390,2020,贵州信邦制药股份有限公司,深圳证券交易所,信邦制药,2010-04-16,贵州信邦制药股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002390,2021,贵州信邦制药股份有限公司,深圳证券交易所,信邦制药,2010-04-16,贵州信邦制药股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002390,2022,贵州信邦制药股份有限公司,深圳证券交易所,信邦制药,2010-04-16,贵州信邦制药股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002390,2023,贵州信邦制药股份有限公司,深圳证券交易所,信邦制药,2010-04-16,贵州信邦制药股份有限公司,2023,monitor_pass,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002424,2014,贵州百灵企业集团制药股份有限公司,深圳证券交易所,ST百灵,2010-06-03,贵州百灵企业集团制药股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002424,2015,贵州百灵企业集团制药股份有限公司,深圳证券交易所,ST百灵,2010-06-03,贵州百灵企业集团制药股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002424,2018,贵州百灵企业集团制药股份有限公司,深圳证券交易所,ST百灵,2010-06-03,贵州百灵企业集团制药股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002424,2019,贵州百灵企业集团制药股份有限公司,深圳证券交易所,ST百灵,2010-06-03,贵州百灵企业集团制药股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002424,2020,贵州百灵企业集团制药股份有限公司,深圳证券交易所,ST百灵,2010-06-03,贵州百灵企业集团制药股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002424,2021,贵州百灵企业集团制药股份有限公司,深圳证券交易所,ST百灵,2010-06-03,贵州百灵企业集团制药股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002424,2022,贵州百灵企业集团制药股份有限公司,深圳证券交易所,ST百灵,2010-06-03,贵州百灵企业集团制药股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002424,2023,贵州百灵企业集团制药股份有限公司,深圳证券交易所,ST百灵,2010-06-03,贵州百灵企业集团制药股份有限公司,2023,monitor_pass,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002431,2014,棕榈生态城镇发展股份有限公司,深圳证券交易所,ST棕榈,2010-06-10,棕榈园林股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://static.cninfo.com.cn/finalpage/2016-04-22/1202217348.PDF,更名公告明确名单名称变更为当前公司名称且证券代码保持002431,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002431,2015,棕榈生态城镇发展股份有限公司,深圳证券交易所,ST棕榈,2010-06-10,棕榈园林股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://static.cninfo.com.cn/finalpage/2016-04-22/1202217348.PDF,更名公告明确名单名称变更为当前公司名称且证券代码保持002431,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002431,2018,棕榈生态城镇发展股份有限公司,深圳证券交易所,ST棕榈,2010-06-10,棕榈生态城镇发展股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002431,2019,棕榈生态城镇发展股份有限公司,深圳证券交易所,ST棕榈,2010-06-10,棕榈生态城镇发展股份有限公司,2018,monitor_pass,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002431,2020,棕榈生态城镇发展股份有限公司,深圳证券交易所,ST棕榈,2010-06-10,棕榈生态城镇发展股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
002431,2021,棕榈生态城镇发展股份有限公司,深圳证券交易所,ST棕榈,2010-06-10,棕榈生态城镇发展股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,当前交易所法人全称与官方名单标准化后完全一致,1,1,身份关系已核实候选；ST、退市时点及资格缺口仍待处理
