stock_code,exchange,short_name,legal_full_name,year,official_name_normalized,listed_by_year_end,leading_firm_it_candidate,final_variable_status,evidence_event_year,evidence_event_type,evidence_list_type,evidence_document_number,evidence_document_date,evidence_source_url,annual_timing_rule,coverage_status,list_date,source_url,retrieved_date
002385,深圳证券交易所,大北农,北京大北农科技集团股份有限公司,2014,北京大北农科技集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-09,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,2026-08-06
002385,深圳证券交易所,大北农,北京大北农科技集团股份有限公司,2015,北京大北农科技集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-09,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,2026-08-06
002385,深圳证券交易所,大北农,北京大北农科技集团股份有限公司,2018,北京大北农科技集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-09,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,2026-08-06
002385,深圳证券交易所,大北农,北京大北农科技集团股份有限公司,2019,北京大北农科技集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-09,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,2026-08-06
002385,深圳证券交易所,大北农,北京大北农科技集团股份有限公司,2020,北京大北农科技集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-09,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,2026-08-06
002385,深圳证券交易所,大北农,北京大北农科技集团股份有限公司,2021,北京大北农科技集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-09,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,2026-08-06
002385,深圳证券交易所,大北农,北京大北农科技集团股份有限公司,2022,北京大北农科技集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-09,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,2026-08-06
002385,深圳证券交易所,大北农,北京大北农科技集团股份有限公司,2023,北京大北农科技集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2023,monitor_pass,第十次监测合格名单,农产发〔2023〕3号,2023-05-12,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-09,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,2026-08-06
002390,深圳证券交易所,信邦制药,贵州信邦制药股份有限公司,2014,贵州信邦制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-16,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,2026-08-06
002390,深圳证券交易所,信邦制药,贵州信邦制药股份有限公司,2015,贵州信邦制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-16,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,2026-08-06
002390,深圳证券交易所,信邦制药,贵州信邦制药股份有限公司,2018,贵州信邦制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-16,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,2026-08-06
002390,深圳证券交易所,信邦制药,贵州信邦制药股份有限公司,2019,贵州信邦制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-16,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,2026-08-06
002390,深圳证券交易所,信邦制药,贵州信邦制药股份有限公司,2020,贵州信邦制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-16,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,2026-08-06
002390,深圳证券交易所,信邦制药,贵州信邦制药股份有限公司,2021,贵州信邦制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-16,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,2026-08-06
002390,深圳证券交易所,信邦制药,贵州信邦制药股份有限公司,2022,贵州信邦制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-16,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,2026-08-06
002390,深圳证券交易所,信邦制药,贵州信邦制药股份有限公司,2023,贵州信邦制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2023,monitor_pass,第十次监测合格名单,农产发〔2023〕3号,2023-05-12,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-04-16,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,2026-08-06
002424,深圳证券交易所,ST百灵,贵州百灵企业集团制药股份有限公司,2014,贵州百灵企业集团制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-03,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,2026-08-06
002424,深圳证券交易所,ST百灵,贵州百灵企业集团制药股份有限公司,2015,贵州百灵企业集团制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-03,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,2026-08-06
002424,深圳证券交易所,ST百灵,贵州百灵企业集团制药股份有限公司,2018,贵州百灵企业集团制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-03,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,2026-08-06
002424,深圳证券交易所,ST百灵,贵州百灵企业集团制药股份有限公司,2019,贵州百灵企业集团制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-03,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,2026-08-06
002424,深圳证券交易所,ST百灵,贵州百灵企业集团制药股份有限公司,2020,贵州百灵企业集团制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-03,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,2026-08-06
002424,深圳证券交易所,ST百灵,贵州百灵企业集团制药股份有限公司,2021,贵州百灵企业集团制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-03,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,2026-08-06
002424,深圳证券交易所,ST百灵,贵州百灵企业集团制药股份有限公司,2022,贵州百灵企业集团制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-03,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,2026-08-06
002424,深圳证券交易所,ST百灵,贵州百灵企业集团制药股份有限公司,2023,贵州百灵企业集团制药股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2023,monitor_pass,第十次监测合格名单,农产发〔2023〕3号,2023-05-12,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-03,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,2026-08-06
002431,深圳证券交易所,ST棕榈,棕榈生态城镇发展股份有限公司,2018,棕榈生态城镇发展股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,2026-08-06
002431,深圳证券交易所,ST棕榈,棕榈生态城镇发展股份有限公司,2019,棕榈生态城镇发展股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,2026-08-06
002431,深圳证券交易所,ST棕榈,棕榈生态城镇发展股份有限公司,2020,棕榈生态城镇发展股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,2026-08-06
002431,深圳证券交易所,ST棕榈,棕榈生态城镇发展股份有限公司,2021,棕榈生态城镇发展股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,2026-08-06
002431,深圳证券交易所,ST棕榈,棕榈生态城镇发展股份有限公司,2022,棕榈生态城镇发展股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,2026-08-06
002431,深圳证券交易所,ST棕榈,棕榈生态城镇发展股份有限公司,2023,棕榈生态城镇发展股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2023,monitor_pass,第十次监测合格名单,农产发〔2023〕3号,2023-05-12,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-06-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,2026-08-06
002458,深圳证券交易所,益生股份,山东益生种畜禽股份有限公司,2014,山东益生种畜禽股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-08-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,2026-08-06
002458,深圳证券交易所,益生股份,山东益生种畜禽股份有限公司,2015,山东益生种畜禽股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-08-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,2026-08-06
002458,深圳证券交易所,益生股份,山东益生种畜禽股份有限公司,2018,山东益生种畜禽股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-08-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,2026-08-06
002458,深圳证券交易所,益生股份,山东益生种畜禽股份有限公司,2019,山东益生种畜禽股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-08-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,2026-08-06
002458,深圳证券交易所,益生股份,山东益生种畜禽股份有限公司,2020,山东益生种畜禽股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-08-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,2026-08-06
002458,深圳证券交易所,益生股份,山东益生种畜禽股份有限公司,2021,山东益生种畜禽股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-08-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,2026-08-06
002458,深圳证券交易所,益生股份,山东益生种畜禽股份有限公司,2022,山东益生种畜禽股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-08-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,2026-08-06
002458,深圳证券交易所,益生股份,山东益生种畜禽股份有限公司,2023,山东益生种畜禽股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2023,monitor_pass,第十次监测合格名单,农产发〔2023〕3号,2023-05-12,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-08-10,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,2026-08-06
002481,深圳证券交易所,双塔食品,烟台双塔食品股份有限公司,2023,烟台双塔食品股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2023,replacement,第十次监测递补名单,农产发〔2023〕3号,2023-05-12,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-09-21,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002481,2026-08-06
002507,深圳证券交易所,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,2014,重庆市涪陵榨菜集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-11-23,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,2026-08-06
002507,深圳证券交易所,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,2015,重庆市涪陵榨菜集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2014,monitor_pass,第六次监测合格名单,农经发〔2014〕9号,2014-09-01,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-11-23,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,2026-08-06
002507,深圳证券交易所,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,2018,重庆市涪陵榨菜集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-11-23,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,2026-08-06
002507,深圳证券交易所,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,2019,重庆市涪陵榨菜集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-11-23,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,2026-08-06
002507,深圳证券交易所,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,2020,重庆市涪陵榨菜集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-11-23,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,2026-08-06
002507,深圳证券交易所,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,2021,重庆市涪陵榨菜集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-11-23,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,2026-08-06
002507,深圳证券交易所,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,2022,重庆市涪陵榨菜集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-11-23,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,2026-08-06
002507,深圳证券交易所,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,2023,重庆市涪陵榨菜集团股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2023,monitor_pass,第十次监测合格名单,农产发〔2023〕3号,2023-05-12,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2010-11-23,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,2026-08-06
002548,深圳证券交易所,金新农,深圳市金新农科技股份有限公司,2021,深圳市金新农科技股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2011-02-18,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002548,2026-08-06
002548,深圳证券交易所,金新农,深圳市金新农科技股份有限公司,2022,深圳市金新农科技股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2011-02-18,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002548,2026-08-06
002548,深圳证券交易所,金新农,深圳市金新农科技股份有限公司,2023,深圳市金新农科技股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2011-02-18,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002548,2026-08-06
002557,深圳证券交易所,洽洽食品,洽洽食品股份有限公司,2018,洽洽食品股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2011-03-02,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002557,2026-08-06
002557,深圳证券交易所,洽洽食品,洽洽食品股份有限公司,2019,洽洽食品股份有限公司,1,1,候选；须核对该年度法人名称、退市时点及主体关系,2018,monitor_pass,第八次监测合格名单,农产发〔2018〕1号,2018-11-29,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射,2011-03-02,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002557,2026-08-06
